Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Yaw,Pitch,Roll
1.5080000000000011,0.0011902471720019825,0.156693939018497,1.7300677306520682,-0.021347258508366523,-0.37920613101275386,0.1578259982266694,0.0029660225139962852,-0.010267349459241217,-0.07643932342263804
1.5100000000000011,0.0011475526549852494,0.15593552675647152,1.7303833826485215,-0.02153924698673606,-0.3778055396248669,0.15649960503438004,0.00253408291713356,-0.010168094608932332,-0.07638685484075815
1.5120000000000011,0.0011044741610117773,0.15517991567722178,1.7306963818585903,-0.021728869733165495,-0.37640540231691855,0.15517877235380675,0.002109182073844917,-0.01006933379930842,-0.07633327521448753
1.5140000000000011,0.0010610164215454462,0.15442710487258796,1.731006739403298,-0.02191614408885232,-0.3750057494899061,0.1538634181965023,0.001691308034900695,-0.009971073930006692,-0.0762785939318894
1.5160000000000011,0.0010171841333677415,0.15367709337360813,1.7313144662396909,-0.022101088154086228,-0.37360660684302616,0.1525535191071965,0.0012804489564408083,-0.009873327974444136,-0.07622282562397444
1.5180000000000011,0.0009729819570595691,0.15292988015992207,1.7316195732779052,-0.02228372081161081,-0.37220799572006996,0.15124910451750828,0.0008765926765213978,-0.009776108186383001,-0.0761659846097198
1.5200000000000011,0.0009284145154363475,0.15218546416848192,1.73192207148694,-0.022464061222672856,-0.3708099367074966,0.14995020981322627,0.00047972689260463016,-0.009679426473845955,-0.07610808516969632
1.5220000000000011,0.0008834863929910018,0.1514438442950669,1.7322219719065666,-0.02264212872941439,-0.3694124503208044,0.14865686736187889,8.983905827059515e-05,-0.009583293768456333,-0.0760491399704706
1.5240000000000011,0.000838202135532173,0.1507050193944253,1.7325192856412903,-0.02281794283971872,-0.3680155570149309,0.14736910676116172,-0.00029308347209983137,-0.009487719742006842,-0.07598916048941333
1.5260000000000011,0.0007925662498527355,0.14996898828039543,1.7328140238548126,-0.02299152323183024,-0.36661927698663294,0.14608695771848437,-0.0006690538152239337,-0.009392712435170349,-0.07592815735986846
1.5280000000000011,0.000746583203389075,0.14923574972642217,1.7331061977702495,-0.023162889592903135,-0.36522363124960067,0.14481043612974467,-0.00103808550197507,-0.009298277484207055,-0.07586614124113458
1.5300000000000011,0.0007002574242032687,0.14850530246392296,1.7333958186425091,-0.023332061620703844,-0.3638286412980042,0.14353954846160527,-0.0014001921888075475,-0.00920441895546356,-0.07580312261226978
1.5320000000000011,0.000653593300961861,0.14777764518132697,1.7336828977394323,-0.023499058492323584,-0.36243433333258906,0.1422742361390889,-0.0017553879709582435,-0.00911113926735247,-0.07573911366157585
1.5340000000000011,0.0006065951839772138,0.14705277651466178,1.7339674462117105,-0.02366389994368891,-0.36104072908175144,0.14101449585392198,-0.0021036874439980405,-0.009018436507114017,-0.07567412952121533
1.5360000000000011,0.000559267384089836,0.1463306950564983,1.7342494752034183,-0.02382660596578953,-0.359647847435715,0.13976035748384874,-0.002445105530642407,-0.00892630756377266,-0.07560818406711625
1.5380000000000011,0.0005116141721582569,0.14561139936162687,1.734528995918386,-0.023987196382425805,-0.35825570779827615,0.13851184028435484,-0.0027796574996807565,-0.008834749825816866,-0.07554128850942952
1.5400000000000011,0.0004636397793934053,0.1448948879460303,1.7348060195989548,-0.024145690915873395,-0.3568643296698143,0.137268959018501,-0.0031073587725914953,-0.008743760967316846,-0.07547345103737206
1.5420000000000011,0.0004153483975616585,0.14418115928669067,1.7350805575169919,-0.02430210924044045,-0.3554737322825856,0.13603172950882428,-0.003428224983202187,-0.008653338563072398,-0.07540467842537389
1.5440000000000011,0.0003667441790807776,0.1434702118221255,1.7353526209760095,-0.024456470881666813,-0.35408393550456485,0.1348001570371218,-0.0037422720073262542,-0.008563479578145907,-0.07533497619277196
1.5460000000000012,0.000317831237317444,0.14276204395111636,1.7356222212900838,-0.024608795305776886,-0.35269495897608044,0.1335742480570842,-0.004049515924505701,-0.00847418103302351,-0.07526434933131662
1.5480000000000012,0.00026861364670589024,0.1420566540331642,1.735889369786198,-0.02475910230425474,-0.351306818562876,0.13235405735124586,-0.004349973013563222,-0.00838544054469835,-0.07519280227150897
1.5500000000000012,0.00021909544209738075,0.14135404039603844,1.7361540779009004,-0.024907411538049876,-0.3499195305356849,0.13113963290462832,-0.004643659536889371,-0.008297258775091108,-0.07512033972682039
1.5520000000000012,0.000169280619021281,0.14065420133496706,1.7364163571667097,-0.025053742661182928,-0.3485331109473546,0.12993102409045804,-0.004930591816960607,-0.008209637793802668,-0.07504696675330981
1.5540000000000012,0.00011917313369891513,0.13995713511307234,1.7366762192148906,-0.02519811517519523,-0.3471475772617681,0.12872825994819265,-0.005210786511188759,-0.00812257911628378,-0.0749726889470992
1.5560000000000012,6.877690334852467e-05,0.1392628399585488,1.7369336757347869,-0.02534054849344258,-0.3457629476904317,0.12753135780965963,-0.005484260528868618,-0.008036083607523167,-0.07489751250032314
1.5580000000000012,1.8095806361639504e-05,0.13857131406316794,1.7371887384504061,-0.02548106190946096,-0.3443792414115773,0.1263403201976433,-0.0057510309793086314,-0.00795015196279154,-0.07482144366164499
1.5600000000000012,-3.286631745728242e-05,0.1378825555803448,1.7374414190908014,-0.025619674471820626,-0.3429964798352892,0.12515511789460626,-0.006011115178875969,-0.00786478441450328,-0.07474448861649498
1.5620000000000012,-8.410566640092368e-05,0.1371965626206742,1.7376917293265906,-0.025756405324974963,-0.3416146831881156,0.123975735417039,-0.0062645306530509735,-0.007779980545594778,-0.07466665539161096
1.5640000000000012,-0.0001356184770508736,0.13651333325429796,1.7379396807974246,-0.025891273781296163,-0.3402338695501264,0.12280218348548062,-0.0065112952179713635,-0.007695739924553248,-0.07458795199583994
1.5660000000000012,-0.00018740102461346593,0.13583286551519771,1.7381852851643955,-0.02602429916111692,-0.3388540563953962,0.12163447854253379,-0.00675142702410712,-0.007612063077348716,-0.07450838521354015
1.5680000000000012,-0.00023944962293569977,0.1351551574024069,1.7384285541214806,-0.026155500783865915,-0.33747526086057517,0.12047263949137181,-0.006984944306959307,-0.007528951176113195,-0.07442796125389234
1.5700000000000012,-0.0002917606245034316,0.13448020688068577,1.7386694994004632,-0.026284897844174034,-0.3360975011853544,0.11931666855202766,-0.007211865495696743,-0.007446404910736832,-0.07434668644873688
1.5720000000000012,-0.0003443304201917797,0.13380801187831506,1.7389081327375673,-0.026412509484639118,-0.33472079588621834,0.11816656225261016,-0.007432209239123233,-0.0073644240166497845,-0.07426456729891284
1.5740000000000012,-0.00039715543916105794,0.13313857028654263,1.7391444658620725,-0.026538354307782536,-0.3333451689073816,0.11702224219017071,-0.0076459944744088695,-0.007283006871295919,-0.07418160969547369
1.5760000000000012,-0.00045023214777662303,0.13247187994872786,1.7393785103464527,-0.026662451023985633,-0.3319706424626826,0.11588365110488469,-0.007853240228808091,-0.007202156340328712,-0.07409782006635682
